"containsURL","URLcount","RTcount","htgScore","reply","OOVratio","first_follower","first_popularity","first_mention","first_list","sum_follower","sum_popularity","sum_mention","sum_list","important_follower","important_popularity","important_mention","important_list"
"False","0.0","0","185.3333","False","0.0113","373","0.36","1","1","373","0.36","1","1","373","0.36","1","1"
"False","0.0","1","48.1538","False","0.0312","134","0.2","0","0","134","0.2","0","0","134","0.2","0","0"
"True","1.0","0","208.2222","False","0.0286","79","0.2","0","0","79","0.2","0","0","79","0.2","0","0"
"False","0.0","0","1275.0","False","0.102","2118","0.36","423","34","2118","0.36","423","34","2118","0.36","423","34"
"False","0.0","2","151.2941","False","0.015","148","0.2","15","2","148","0.2","15","2","148","0.2","15","2"
"False","0.0","0","321.0","False","0.0267","98","0.2","0","0","98","0.2","0","0","98","0.2","0","0"
"False","0.0","1","89.0","False","0.0234","1409","0.2","0","7","1409","0.2","0","7","1409","0.2","0","7"
"True","16.0","0","532.3333","False","0.0605","98","0.2","0","0","98","0.2","0","0","98","0.2","0","0"
"False","0.0","0","352.75","False","0.0558","220","0.2","0","6","220","0.2","0","6","220","0.2","0","6"
"False","0.0","0","224.3333","False","0.0606","682","0.2","1","56","682","0.2","1","56","682","0.2","1","56"
"True","1.0","0","138.375","False","0.0088","29","0.2","0","1","29","0.2","0","1","29","0.2","0","1"
"False","0.0","0","1275.0","False","0.1214","0","0.2","0","0","0","0.2","0","0","0","0.2","0","0"
"False","0.0","0","158.1429","False","0.0381","5","0.2","0","0","5","0.2","0","0","5","0.2","0","0"
"True","11.0","0","643.0","False","0.0417","4","0.2","0","0","4","0.2","0","0","4","0.2","0","0"
